"Distance" "MP" "Class"
"5688" 4224 25.3 "Aves"
"5689" 4273 8.5 "Aves"
"5690" 4362 3 "Aves"
"5691" 4419 2.4 "Aves"
"5692" 4468 2.5 "Aves"
"5693" 4486 3.3 "Aves"
"5694" 4717 4.7 "Aves"
"5695" 5528 91.2 "Aves"
"5696" 5546 49.6 "Aves"
"5697" 5570 52.1 "Aves"
"5698" 5711 92.3 "Aves"
"5699" 5753 93.5 "Aves"
"5700" 5919 83.2 "Aves"
"5701" 6033 85.7 "Aves"
"5702" 6086 90 "Aves"
"5703" 6131 88.8 "Aves"
"5704" 6212 89.3 "Aves"
"5705" 6381 90.5 "Aves"
"5706" 6391 88.5 "Aves"
"5707" 6402 87.3 "Aves"
"5708" 6413 61.8 "Aves"
"5709" 6415 48.3 "Aves"
"5710" 6418 47.5 "Aves"
"5711" 6506 54.8 "Aves"
"5712" 6542 59 "Aves"
"5713" 6551 68.1 "Aves"
"5714" 6596 64.5 "Aves"
"5715" 6642 54.9 "Aves"
"5716" 6701 63.7 "Aves"
"5717" 6770 92 "Aves"
"5718" 6903 93.2 "Aves"
"5719" 6907 93.5 "Aves"
"5720" 6929 51.2 "Aves"
"5721" 6932 94.3 "Aves"
"5722" 6966 95.4 "Aves"
"5723" 6976 95.5 "Aves"
"5724" 6980 95.8 "Aves"
"5725" 7031 95.5 "Aves"
"5726" 7068 95.6 "Aves"
"5727" 7106 95.7 "Aves"
"5728" 7147 94.3 "Aves"
"5729" 7165 95 "Aves"
"5730" 7173 95.2 "Aves"
"5731" 7193 92.9 "Aves"
"5732" 7233 93.1 "Aves"
"5733" 7240 92.6 "Aves"
"5734" 7302 46.7 "Aves"
"5735" 7320 48.5 "Aves"
"5736" 7325 91.4 "Aves"
"5737" 7333 91.7 "Aves"
"5738" 7343 91.6 "Aves"
"5739" 7426 92.5 "Aves"
"5740" 7454 92.2 "Aves"
"5741" 8067 5 "Aves"
"5742" 8076 3.4 "Aves"
"5743" 8195 3.2 "Aves"
"5744" 8251 2.9 "Aves"
"5745" 8315 4.1 "Aves"
"5746" 8569 11 "Aves"
"5747" 8600 13.4 "Aves"
"5748" 8605 9.3 "Aves"
"5749" 8626 19 "Aves"
"5750" 8658 32.3 "Aves"
"5751" 8872 43.6 "Aves"
"5752" 8883 44.7 "Aves"
"5753" 8895 39.1 "Aves"
"5754" 8955 10.8 "Aves"
"5755" 8983 4.1 "Aves"
"5756" 9068 3.2 "Aves"
"5757" 9072 3.7 "Aves"
"5758" 9088 3.1 "Aves"
"5759" 9097 3.2 "Aves"
"5760" 9105 3.2 "Aves"
"5761" 9108 3.4 "Aves"
"5762" 9111 3.4 "Aves"
"5763" 9125 3.1 "Aves"
"5764" 9128 3.4 "Aves"
"5765" 9135 3.3 "Aves"
"5766" 9142 3.4 "Aves"
"5767" 9150 3.4 "Aves"
"5768" 9158 3.2 "Aves"
"5769" 9161 3.3 "Aves"
"5770" 9168 3.2 "Aves"
"5771" 9180 3.2 "Aves"
"5772" 9183 3.3 "Aves"
"5773" 9185 3.3 "Aves"
"5774" 9190 3.6 "Aves"
"5775" 9194 3.4 "Aves"
"5776" 9202 3.1 "Aves"
"5777" 9205 3 "Aves"
"5778" 9219 2.9 "Aves"
"5779" 9224 3.3 "Aves"
"5780" 9226 3.4 "Aves"
"5781" 9235 3.7 "Aves"
"5782" 9246 3.3 "Aves"
"5783" 9249 3.2 "Aves"
"5784" 9258 3.1 "Aves"
"5785" 9262 3.1 "Aves"
"5786" 9265 2.9 "Aves"
"5787" 9269 3.2 "Aves"
"5788" 9274 3.1 "Aves"
"5789" 9277 3.3 "Aves"
"5790" 9290 3.3 "Aves"
"5791" 9295 3.5 "Aves"
"5792" 9297 3.5 "Aves"
"5793" 9301 3.8 "Aves"
"5794" 9310 3.3 "Aves"
"5795" 9317 3.1 "Aves"
"5796" 9329 3.3 "Aves"
"5797" 9332 3.1 "Aves"
"5798" 9338 3.3 "Aves"
"5799" 9341 3.1 "Aves"
"5800" 9347 2.9 "Aves"
"5801" 9349 3.9 "Aves"
"5802" 9351 3.6 "Aves"
"5803" 9355 3.3 "Aves"
"5804" 9368 2.9 "Aves"
"5805" 9386 2.5 "Aves"
"5806" 9414 2.8 "Aves"
"5807" 9421 2.8 "Aves"
"5808" 9426 3 "Aves"
"5809" 9434 3.1 "Aves"
"5810" 9442 3.3 "Aves"
"5811" 9449 3.2 "Aves"
"5812" 9460 3.1 "Aves"
"5813" 9467 3.1 "Aves"
"5814" 9474 3.1 "Aves"
"5815" 9477 3 "Aves"
"5816" 9480 3.3 "Aves"
"5817" 9503 3.1 "Aves"
"5818" 9526 3.1 "Aves"
"5819" 9531 3.2 "Aves"
"5820" 9541 3.1 "Aves"
"5821" 9547 3.4 "Aves"
"5822" 9553 3.2 "Aves"
"5823" 9559 3.4 "Aves"
"5824" 9572 3.4 "Aves"
"5825" 9579 3.2 "Aves"
"5826" 9582 3.4 "Aves"
"5827" 9585 3.1 "Aves"
"5828" 9591 3.2 "Aves"
"5829" 9601 3.1 "Aves"
"5830" 9617 3.3 "Aves"
"5831" 9619 3.1 "Aves"
"5832" 9626 3.7 "Aves"
"5833" 9636 3.5 "Aves"
"5834" 9640 3.1 "Aves"
"5835" 9649 3.1 "Aves"
"5836" 9659 3.2 "Aves"
"5837" 9666 3.2 "Aves"
"5838" 9678 3.3 "Aves"
"5839" 9689 3.8 "Aves"
"5840" 9696 4.4 "Aves"
"5841" 9712 5.3 "Aves"
"5842" 9721 7.2 "Aves"
"5843" 9781 10.4 "Aves"
"5844" 9800 14.6 "Aves"
"5845" 9805 17.5 "Aves"
"5846" 9853 17.7 "Aves"
"5847" 9866 19.2 "Aves"
"5848" 9869 22.1 "Aves"
"5849" 9877 27.4 "Aves"
"5850" 9894 29.3 "Aves"
"5851" 9907 22.2 "Aves"
"5852" 9910 30.9 "Aves"
"5853" 9930 39.5 "Aves"
"5854" 9937 30.8 "Aves"
"5855" 9945 69.1 "Aves"
"5856" 9954 84.3 "Aves"
"5857" -9927 96 "Aves"
"5858" -9925 93.8 "Aves"
"5859" -9720 14.1 "Aves"
"5860" -9707 4.9 "Aves"
"5861" -9653 4.1 "Aves"
"5862" -9574 23.3 "Aves"
"5863" -9515 42.2 "Aves"
"5864" -9460 74.1 "Aves"
"5865" -9391 39.7 "Aves"
"5866" -9340 79.4 "Aves"
"5867" -9291 56.8 "Aves"
"5868" -9204 44.4 "Aves"
"5869" -9104 81.4 "Aves"
"5870" -9089 41.5 "Aves"
"5871" -9065 90.1 "Aves"
"5872" -9030 34 "Aves"
"5873" -9021 63.7 "Aves"
"5874" -9014 69.5 "Aves"
"5875" -8987 19.9 "Aves"
"5876" -8928 19.8 "Aves"
"5877" -8878 6.9 "Aves"
"5878" -8819 66.5 "Aves"
"5879" -8783 79.6 "Aves"
"5880" -8761 82.4 "Aves"
"5881" -8728 87.1 "Aves"
"5882" -8700 45.6 "Aves"
"5883" -8682 88.1 "Aves"
"5884" -8668 44 "Aves"
"5885" -8650 94.5 "Aves"
"5886" -8638 91.3 "Aves"
"5887" -8635 79.6 "Aves"
"5888" -8625 74.6 "Aves"
"5889" -8576 66 "Aves"
"5890" -8538 65.7 "Aves"
"5891" -8522 89.9 "Aves"
"5892" -8516 86.7 "Aves"
"5893" -8405 79 "Aves"
"5894" -8396 30 "Aves"
"5895" -8380 58.7 "Aves"
"5896" -8372 71.3 "Aves"
"5897" -8313 83.7 "Aves"
"5898" -8297 49.4 "Aves"
"5899" -8294 55 "Aves"
"5900" -8276 69.3 "Aves"
"5901" -8256 62.3 "Aves"
"5902" -8235 55.8 "Aves"
"5903" -8209 35.9 "Aves"
"5904" -8144 63 "Aves"
"5905" -8139 9.5 "Aves"
"5906" -8021 4.2 "Aves"
"5907" -7811 2.7 "Aves"
"5908" -7807 2.8 "Aves"
"5909" -7732 2.8 "Aves"
"5910" -7701 3.1 "Aves"
"5911" -7694 3.6 "Aves"
"5912" -7533 2.4 "Aves"
"5913" -7502 4.4 "Aves"
"5914" -7446 8 "Aves"
"5915" -7321 41.6 "Aves"
"5916" -7311 8 "Aves"
"5917" -7298 19.5 "Aves"
"5918" -7266 92 "Aves"
"5919" -7176 62 "Aves"
"5920" -7174 63.6 "Aves"
"5921" -7142 18.4 "Aves"
"5922" -7064 69.3 "Aves"
"5923" -7013 16.6 "Aves"
"5924" -6908 66.2 "Aves"
"5925" -6760 30.5 "Aves"
"5926" -6644 72.9 "Aves"
"5927" -6580 37.3 "Aves"
"5928" -6544 24.6 "Aves"
"5929" -6534 29.3 "Aves"
"5930" -6421 5.1 "Aves"
"5931" -6400 3.4 "Aves"
"5932" -6378 4.3 "Aves"
"5933" -6334 39.7 "Aves"
"5934" -6299 37.4 "Aves"
"5935" -6083 93.8 "Aves"
"5936" -5895 93 "Aves"
"5937" -5864 80.2 "Aves"
"5938" -5682 75.9 "Aves"
"5939" -5673 92.9 "Aves"
"5940" -5652 88.7 "Aves"
"5941" -5631 88.4 "Aves"
"5942" -5599 75.3 "Aves"
"5943" -5585 92.6 "Aves"
"5944" -5544 69.6 "Aves"
"5945" -5528 13.7 "Aves"
"5946" -5485 40.3 "Aves"
"5947" -5384 30.2 "Aves"
"5948" -5289 92.7 "Aves"
"5949" -5286 84.8 "Aves"
"5950" -5266 89.3 "Aves"
"5951" -5224 94 "Aves"
"5952" -5210 92.2 "Aves"
"5953" -5123 89.9 "Aves"
"5954" -5080 88.1 "Aves"
"5955" -5075 86.8 "Aves"
"5956" -5071 94.6 "Aves"
"5957" -5036 88.6 "Aves"
"5958" -4830 82.6 "Aves"
"5959" -4827 88.7 "Aves"
"5960" -4822 61.3 "Aves"
"5961" -4770 25.4 "Aves"
"5962" -4713 39.4 "Aves"
"5963" -4699 45.9 "Aves"
"5964" -4681 75.5 "Aves"
"5965" -4606 40.4 "Aves"
"5966" -4595 62 "Aves"
"5967" -4562 81.2 "Aves"
"5968" -4557 56.2 "Aves"
"5969" -4537 82 "Aves"
"5970" -4531 75.5 "Aves"
"5971" -4475 64.2 "Aves"
"5972" -4437 93.1 "Aves"
"5973" -4425 46.2 "Aves"
"5974" -4380 71.7 "Aves"
"5975" -4367 69.6 "Aves"
"5976" -4345 91.1 "Aves"
"5977" -4329 83 "Aves"
"5978" -4324 75.3 "Aves"
"5979" -4308 73.4 "Aves"
"5980" -4222 45.1 "Aves"
"5981" -3990 89.7 "Aves"
"5982" -3833 87.5 "Aves"
"5983" -3813 91.6 "Aves"
"5984" -3800 94.3 "Aves"
"5985" -3795 88.7 "Aves"
"5986" -3785 68.5 "Aves"
"5987" -3756 81.9 "Aves"
"5988" -3724 80.4 "Aves"
"5989" -3627 69.7 "Aves"
"5990" -3594 51.1 "Aves"
"5991" -3581 76.8 "Aves"
"5992" -3500 69.7 "Aves"
"5993" -3488 82.3 "Aves"
"5994" -3355 19.4 "Aves"
"5995" -3334 62.6 "Aves"
"5996" -3281 14.3 "Aves"
"5997" -3241 9.8 "Aves"
"5998" -3196 34.1 "Aves"
"5999" -3181 57.5 "Aves"
"6000" -3146 69.5 "Aves"
"6001" -3031 53.5 "Aves"
"6002" -2951 74.9 "Aves"
"6003" -2848 7.5 "Aves"
"6004" -2829 4.8 "Aves"
"6005" -2822 3.6 "Aves"
"6006" -2819 2.8 "Aves"
"6007" -2768 3.2 "Aves"
"6008" -2758 3.3 "Aves"
"6009" -2739 3 "Aves"
"6010" -2714 3.6 "Aves"
"6011" -2706 3.2 "Aves"
"6012" -2702 3.1 "Aves"
"6013" -2682 3.1 "Aves"
"6014" -2662 3 "Aves"
"6015" -2640 3 "Aves"
"6016" -2630 2.8 "Aves"
"6017" -2627 3 "Aves"
"6018" -2624 2.7 "Aves"
"6019" -2620 2.9 "Aves"
"6020" -2616 2.9 "Aves"
"6021" -2607 2.6 "Aves"
"6022" -2592 2.4 "Aves"
"6023" -2583 2.6 "Aves"
"6024" -2570 2.5 "Aves"
"6025" -2567 2.6 "Aves"
"6026" -2547 2.9 "Aves"
"6027" -2532 3.8 "Aves"
"6028" -2529 4.6 "Aves"
"6029" -2519 4.5 "Aves"
"6030" -2429 85.2 "Aves"
"6031" -2413 82.8 "Aves"
"6032" -2404 75.3 "Aves"
"6033" -2400 69.4 "Aves"
"6034" -2392 18.6 "Aves"
"6035" -2343 83.2 "Aves"
"6036" -2311 41.6 "Aves"
"6037" -2300 17.2 "Aves"
"6038" -2263 50.6 "Aves"
"6039" -2176 61.2 "Aves"
"6040" -2172 50.8 "Aves"
"6041" -2136 83.6 "Aves"
"6042" -2130 54.6 "Aves"
"6043" -2104 45.2 "Aves"
"6044" -2081 81.7 "Aves"
"6045" -2062 92 "Aves"
"6046" -2056 21 "Aves"
"6047" -2041 76.9 "Aves"
"6048" -2020 94.5 "Aves"
"6049" -2017 95.8 "Aves"
"6050" -1959 93.1 "Aves"
"6051" -1941 90.6 "Aves"
"6052" -1914 95 "Aves"
"6053" -1884 96.3 "Aves"
"6054" -1801 93.5 "Aves"
"6055" -1737 94.3 "Aves"
"6056" -1487 88.9 "Aves"
"6057" -1478 47.3 "Aves"
"6058" -1466 50.9 "Aves"
"6059" -1381 86.5 "Aves"
"6060" -1346 93.3 "Aves"
"6061" -1325 92.7 "Aves"
"6062" -1290 91.7 "Aves"
"6063" -1164 36.6 "Aves"
"6064" -1152 39.8 "Aves"
"6065" -1070 81.4 "Aves"
"6066" -1068 66.3 "Aves"
"6067" -1064 63.7 "Aves"
"6068" -1057 89.8 "Aves"
"6069" -1046 93 "Aves"
"6070" -1044 89.6 "Aves"
"6071" -1030 94.4 "Aves"
"6072" -1013 92.9 "Aves"
"6073" -1004 80.2 "Aves"
"6074" -988 86.9 "Aves"
"6075" -977 92.1 "Aves"
"6076" -941 93.4 "Aves"
"6077" -925 67.2 "Aves"
"6078" -918 44.1 "Aves"
"6079" -852 61.8 "Aves"
"6080" -836 72.1 "Aves"
"6081" -818 57.3 "Aves"
"6082" -804 79.5 "Aves"
"6083" -795 72.7 "Aves"
"6084" -762 15.7 "Aves"
"6085" -741 4.7 "Aves"
"6086" -738 7.4 "Aves"
"6087" -717 23.3 "Aves"
"6088" -713 11.5 "Aves"
"6089" -684 5 "Aves"
"6090" -657 9.1 "Aves"
"6091" -649 78.6 "Aves"
"6092" -618 32.1 "Aves"
"6093" -611 4.7 "Aves"
"6094" -606 4.9 "Aves"
"6095" -563 30 "Aves"
"6096" -524 9.3 "Aves"
"6097" -484 3.9 "Aves"
"6098" -473 2.4 "Aves"
"6099" -465 4.4 "Aves"
"6100" -454 9 "Aves"
"6101" -416 26 "Aves"
"6102" -381 3.5 "Aves"
"6103" -371 3 "Aves"
"6104" -362 2.8 "Aves"
"6105" -346 2.4 "Aves"
"6106" -341 2.5 "Aves"
"6107" -299 3.5 "Aves"
"6108" -293 2.7 "Aves"
"6109" -290 2.9 "Aves"
"6110" -288 9.9 "Aves"
"6111" -281 5.2 "Aves"
"6112" -279 3.9 "Aves"
"6113" -272 2.3 "Aves"
"6114" -263 2.9 "Aves"
"6115" -257 2.3 "Aves"
"6116" -205 2.9 "Aves"
"6117" -193 3.1 "Aves"
"6118" -183 3 "Aves"
"6119" -145 2.8 "Aves"
"6120" -138 2.6 "Aves"
"6121" -131 2.6 "Aves"
"6122" -128 2.6 "Aves"
"6123" -125 2.9 "Aves"
"6124" -123 3.2 "Aves"
"6125" -121 4.3 "Aves"
"6126" -119 3.8 "Aves"
"6127" -117 3.3 "Aves"
"6128" -114 2.9 "Aves"
"6129" -110 2.3 "Aves"
"6130" -105 2.2 "Aves"
"6131" -102 2.6 "Aves"
"6132" -100 3 "Aves"
"6133" -96 3.8 "Aves"
"6134" -92 2.8 "Aves"
"6135" -90 3 "Aves"
"6136" -88 3.4 "Aves"
"6137" -84 2.7 "Aves"
"6138" -81 2.9 "Aves"
"6139" -68 2.5 "Aves"
"6140" -63 2.6 "Aves"
"6141" -58 3 "Aves"
"6142" -53 2.8 "Aves"
"6143" -44 3.7 "Aves"
"6144" -39 3.3 "Aves"
"6145" -23 3.7 "Aves"
"6146" -20 2.8 "Aves"
"6147" -18 2.8 "Aves"
"6148" -13 3.9 "Aves"
"6149" 6 4.3 "Aves"
"6150" 11 6.3 "Aves"
"6151" 14 3.4 "Aves"
"6152" 17 2.4 "Aves"
"6153" 20 2.7 "Aves"
"6154" 23 2.8 "Aves"
"6155" 38 3.4 "Aves"
"6156" 43 3.1 "Aves"
"6157" 47 2.3 "Aves"
"6158" 54 3.6 "Aves"
"6159" 61 2.8 "Aves"
"6160" 88 2.4 "Aves"
"6161" 90 3.7 "Aves"
"6162" 92 3.5 "Aves"
"6163" 94 3.8 "Aves"
"6164" 99 2.7 "Aves"
"6165" 105 2.4 "Aves"
"6166" 108 2.7 "Aves"
"6167" 111 3.2 "Aves"
"6168" 116 2.4 "Aves"
"6169" 118 3.2 "Aves"
"6170" 121 2.6 "Aves"
"6171" 125 2.8 "Aves"
"6172" 130 3 "Aves"
"6173" 136 2.4 "Aves"
"6174" 152 2.8 "Aves"
"6175" 162 2.6 "Aves"
"6176" 168 3 "Aves"
"6177" 189 3.7 "Aves"
"6178" 232 3 "Aves"
"6179" 235 2.4 "Aves"
"6180" 239 3.6 "Aves"
"6181" 286 2.8 "Aves"
"6182" 291 3.5 "Aves"
"6183" 294 3.1 "Aves"
"6184" 298 2.7 "Aves"
"6185" 383 3.4 "Aves"
"6186" 420 3 "Aves"
"6187" 446 2.5 "Aves"
"6188" 450 3.4 "Aves"
"6189" 458 3 "Aves"
"6190" 469 2.9 "Aves"
"6191" 474 3 "Aves"
"6192" 487 2.5 "Aves"
"6193" 494 2.5 "Aves"
"6194" 506 3.1 "Aves"
"6195" 508 3.3 "Aves"
"6196" 525 2.7 "Aves"
"6197" 527 3 "Aves"
"6198" 547 3.6 "Aves"
"6199" 550 2.7 "Aves"
"6200" 572 2.9 "Aves"
"6201" 574 2.9 "Aves"
"6202" 577 3.7 "Aves"
"6203" 596 3.1 "Aves"
"6204" 606 3.5 "Aves"
"6205" 621 2.3 "Aves"
"6206" 647 2.5 "Aves"
"6207" 683 2.6 "Aves"
"6208" 695 3.4 "Aves"
"6209" 702 6 "Aves"
"6210" 716 10.2 "Aves"
"6211" 734 4 "Aves"
"6212" 770 3 "Aves"
"6213" 776 2.5 "Aves"
"6214" 778 3.4 "Aves"
"6215" 808 3.4 "Aves"
"6216" 812 3.4 "Aves"
"6217" 815 3.1 "Aves"
"6218" 830 3.9 "Aves"
"6219" 840 4.3 "Aves"
"6220" 843 17.3 "Aves"
"6221" 856 4 "Aves"
"6222" 858 3.5 "Aves"
"6223" 869 2.4 "Aves"
"6224" 879 3.3 "Aves"
"6225" 882 2.6 "Aves"
"6226" 888 3.3 "Aves"
"6227" 894 2.3 "Aves"
"6228" 897 3.5 "Aves"
"6229" 903 3.2 "Aves"
"6230" 914 3 "Aves"
"6231" 918 3.2 "Aves"
"6232" 936 2.4 "Aves"
"6233" 940 3.3 "Aves"
"6234" 953 3.2 "Aves"
"6235" 973 10.2 "Aves"
"6236" 979 4.3 "Aves"
"6237" 990 3.8 "Aves"
"6238" 999 2.9 "Aves"
"6239" 1029 2.9 "Aves"
"6240" 1035 2.4 "Aves"
"6241" 1043 3.3 "Aves"
"6242" 1053 2.4 "Aves"
"6243" 1065 15.3 "Aves"
"6244" 1067 6.9 "Aves"
"6245" 1079 3.7 "Aves"
"6246" 1087 2.6 "Aves"
"6247" 1093 2.5 "Aves"
"6248" 1099 3 "Aves"
"6249" 1107 2.9 "Aves"
"6250" 1111 2.7 "Aves"
"6251" 1117 3.5 "Aves"
"6252" 1120 3.1 "Aves"
"6253" 1124 2.5 "Aves"
"6254" 1130 3 "Aves"
"6255" 1132 2.5 "Aves"
"6256" 1137 3.7 "Aves"
"6257" 1139 3.8 "Aves"
"6258" 1142 2.9 "Aves"
"6259" 1144 3.1 "Aves"
"6260" 1176 3 "Aves"
"6261" 1184 2.3 "Aves"
"6262" 1186 3.1 "Aves"
"6263" 1213 3.3 "Aves"
"6264" 1215 3.4 "Aves"
"6265" 1217 3.2 "Aves"
"6266" 1220 2.6 "Aves"
"6267" 1230 2.3 "Aves"
"6268" 1234 1.9 "Aves"
"6269" 1240 3.1 "Aves"
"6270" 1252 2.7 "Aves"
"6271" 1256 2.7 "Aves"
"6272" 1259 3.5 "Aves"
"6273" 1263 2.8 "Aves"
"6274" 1268 2.8 "Aves"
"6275" 1273 2.7 "Aves"
"6276" 1276 2.8 "Aves"
"6277" 1279 2.9 "Aves"
"6278" 1310 3.6 "Aves"
"6279" 1313 3 "Aves"
"6280" 1319 2.4 "Aves"
"6281" 1322 3 "Aves"
"6282" 1336 2.8 "Aves"
"6283" 1350 2.9 "Aves"
"6284" 1359 2.8 "Aves"
"6285" 1363 3 "Aves"
"6286" 1384 2.8 "Aves"
"6287" 1414 2.6 "Aves"
"6288" 1418 2.4 "Aves"
"6289" 1436 3 "Aves"
"6290" 1451 2.9 "Aves"
"6291" 1460 2.9 "Aves"
"6292" 1466 3.3 "Aves"
"6293" 1476 2.4 "Aves"
"6294" 1489 3.6 "Aves"
"6295" 1496 3.2 "Aves"
"6296" 1503 3 "Aves"
"6297" 1533 3.2 "Aves"
"6298" 1862 5.7 "Aves"
"6299" 1919 6.7 "Aves"
"6300" 1976 17.2 "Aves"
"6301" 2161 18.8 "Aves"
"6302" 2381 33.3 "Aves"
"6303" 2671 50.5 "Aves"
"6304" 2739 92.2 "Aves"
"6305" 2761 60.1 "Aves"
"6306" 2779 77.2 "Aves"
"6307" 2789 50.1 "Aves"
"6308" 2844 86.9 "Aves"
"6309" 2860 80.5 "Aves"
"6310" 3006 50.4 "Aves"
"6311" 3277 74.4 "Aves"
"6312" 3400 46.1 "Aves"
"6313" 3413 35.6 "Aves"
"6314" 3832 3.6 "Aves"
"6315" 3851 3.2 "Aves"
"6316" 3900 3 "Aves"
"6317" 3908 2.7 "Aves"
"6318" 3928 3.4 "Aves"
"6319" 3991 39.9 "Aves"
"6320" 4000 40.2 "Aves"
"6321" 4019 24.8 "Aves"
"6322" 4036 5.3 "Aves"
"6323" 4089 4.9 "Aves"
"6324" 4103 5.7 "Aves"
"6325" 4149 36.3 "Aves"
"6326" 4177 26.7 "Aves"
"6327" 4221 52.4 "Aves"
"6328" 4225 38.2 "Aves"
"6329" 4310 12.4 "Aves"
"6330" 4359 24.5 "Aves"
"6331" 4369 18.5 "Aves"
"6332" 4448 7.4 "Aves"
"6333" 4505 3.2 "Aves"
"6334" 4555 2.5 "Aves"
"6335" 4573 3.2 "Aves"
"6336" 4588 2.7 "Aves"
"6337" 4838 2.8 "Aves"
"6338" 4854 3 "Aves"
"6339" 5170 5.8 "Aves"
"6340" 5397 29.2 "Aves"
"6341" 5433 72.8 "Aves"
"6342" 5477 48.8 "Aves"
"6343" 5483 43.7 "Aves"
"6344" 5619 81 "Aves"
"6345" 5673 88.1 "Aves"
"6346" 5844 80.9 "Aves"
"6347" 5866 71.7 "Aves"
"6348" 6115 31.5 "Aves"
"6349" 6164 5.9 "Aves"
"6350" 6209 3.1 "Aves"
"6351" 6242 3.4 "Aves"
"6352" 6253 2.5 "Aves"
"6353" 6257 6.6 "Aves"
"6354" 6449 34.6 "Aves"
"6355" 6481 60.2 "Aves"
"6356" 6486 23.2 "Aves"
"6357" 6497 89.9 "Aves"
"6358" 6585 47.6 "Aves"
"6359" 6621 10.4 "Aves"
"6360" 6630 22 "Aves"
"6361" 6646 22.2 "Aves"
"6362" 6648 43.3 "Aves"
"6363" 6675 47.8 "Aves"
"6364" 6722 7.5 "Aves"
"6365" 6776 19.1 "Aves"
"6366" 6924 82.6 "Aves"
"6367" 6989 96 "Aves"
"6368" 7009 95.7 "Aves"
"6369" 7012 95.8 "Aves"
"6370" 7018 96.1 "Aves"
"6371" 7046 94.7 "Aves"
"6372" 7049 94.8 "Aves"
"6373" 7056 96 "Aves"
"6374" 7111 88 "Aves"
"6375" 7148 87.8 "Aves"
"6376" 7185 95.8 "Aves"
"6377" 7244 95.8 "Aves"
"6378" 7252 95.7 "Aves"
"6379" 7381 91.3 "Aves"
"6380" 7419 93.5 "Aves"
"6381" 7503 88.9 "Aves"
"6382" 7594 88.4 "Aves"
"6383" 7600 85.7 "Aves"
"6384" 8133 13.5 "Aves"
"6385" 8151 5 "Aves"
"6386" 8203 4.1 "Aves"
"6387" 8263 4.3 "Aves"
"6388" 8268 2.7 "Aves"
"6389" 8274 2.3 "Aves"
"6390" 8276 3.1 "Aves"
"6391" 8391 2.8 "Aves"
"6392" 8456 2.6 "Aves"
"6393" 8548 3.1 "Aves"
"6394" 8625 2.8 "Aves"
"6395" 8661 2.5 "Aves"
"6396" 8682 3.3 "Aves"
"6397" 8803 3.6 "Aves"
"6398" 8875 4.2 "Aves"
"6399" 8894 24.4 "Aves"
"6400" 8931 50 "Aves"
"6401" 8988 4.5 "Aves"
"6402" 9009 3.2 "Aves"
"6403" 9051 2.9 "Aves"
"6404" 9068 3.5 "Aves"
"6405" 9096 2.7 "Aves"
"6406" 9101 2.6 "Aves"
"6407" 9105 2.8 "Aves"
"6408" 9121 2.5 "Aves"
"6409" 9130 2.8 "Aves"
"6410" 9138 2.2 "Aves"
"6411" 9141 2.1 "Aves"
"6412" 9144 2.6 "Aves"
"6413" 9158 2.6 "Aves"
"6414" 9161 2.9 "Aves"
"6415" 9166 2.3 "Aves"
"6416" 9187 2.8 "Aves"
"6417" 9190 2.6 "Aves"
"6418" 9194 2.7 "Aves"
"6419" 9204 3.4 "Aves"
"6420" 9216 2.6 "Aves"
"6421" 9219 3 "Aves"
"6422" 9221 3 "Aves"
"6423" 9226 2.9 "Aves"
"6424" 9230 3.9 "Aves"
"6425" 9238 5.4 "Aves"
"6426" 9241 9.7 "Aves"
"6427" 9252 3.1 "Aves"
"6428" 9257 2.4 "Aves"
"6429" 9259 2.8 "Aves"
"6430" 9266 2.8 "Aves"
"6431" 9279 3 "Aves"
"6432" 9282 2.7 "Aves"
"6433" 9291 2.6 "Aves"
"6434" 9295 2.8 "Aves"
"6435" 9298 2.8 "Aves"
"6436" 9302 2.7 "Aves"
"6437" 9307 2.7 "Aves"
"6438" 9310 2.8 "Aves"
"6439" 9323 3 "Aves"
"6440" 9328 2.6 "Aves"
"6441" 9330 3.1 "Aves"
"6442" 9334 3.2 "Aves"
"6443" 9343 2.5 "Aves"
"6444" 9350 3.1 "Aves"
"6445" 9362 2.6 "Aves"
"6446" 9365 2.2 "Aves"
"6447" 9372 3 "Aves"
"6448" 9374 3 "Aves"
"6449" 9380 2.4 "Aves"
"6450" 9382 3.3 "Aves"
"6451" 9384 3.3 "Aves"
"6452" 9388 3.3 "Aves"
"6453" 9391 2.4 "Aves"
"6454" 9401 2.1 "Aves"
"6455" 9419 2.5 "Aves"
"6456" 9424 2.4 "Aves"
"6457" 9447 2.6 "Aves"
"6458" 9454 2 "Aves"
"6459" 9459 2.4 "Aves"
"6460" 9467 2.5 "Aves"
"6461" 9475 2.6 "Aves"
"6462" 9482 2.4 "Aves"
"6463" 9493 2.6 "Aves"
"6464" 9500 2.5 "Aves"
"6465" 9507 2.7 "Aves"
"6466" 9510 2.2 "Aves"
"6467" 9536 2.4 "Aves"
"6468" 9548 2.9 "Aves"
"6469" 9559 2.7 "Aves"
"6470" 9564 2.5 "Aves"
"6471" 9574 2.6 "Aves"
"6472" 9580 2.4 "Aves"
"6473" 9586 2.4 "Aves"
"6474" 9611 2.8 "Aves"
"6475" 9614 3.4 "Aves"
"6476" 9617 3.4 "Aves"
"6477" 9623 2.8 "Aves"
"6478" 9633 8.8 "Aves"
"6479" 9649 3.6 "Aves"
"6480" 9651 3.7 "Aves"
"6481" 9658 2.6 "Aves"
"6482" 9668 3.1 "Aves"
