"mp" "length" "chromosome" "type" "genome_id" "prop"
"5482" 24.3 884 "chr4" "GC" "hs1" 2.86242882044151e-07
"5483" 24.3 804 "chr5" "GC" "hs1" 2.60338548827486e-07
"5484" 24.3 652 "chr6" "GC" "hs1" 2.11120315715822e-07
"5485" 24.3 742 "chr7" "GC" "hs1" 2.40262690584571e-07
"5486" 24.3 706 "chr8" "GC" "hs1" 2.28605740637071e-07
"5487" 24.3 534 "chr9" "GC" "hs1" 1.72911424221241e-07
"5488" 24.3 508 "chrX" "GC" "hs1" 1.64492515925825e-07
"5489" 24.3 76 "chrY" "GC" "hs1" 2.4609116555832e-08
"5490" 24.4 1042 "chr1" "GC" "hs1" 3.37403940147065e-07
"5491" 24.4 670 "chr10" "GC" "hs1" 2.16948790689572e-07
"5492" 24.4 702 "chr11" "GC" "hs1" 2.27310523976238e-07
"5493" 24.4 546 "chr12" "GC" "hs1" 1.76797074203741e-07
"5494" 24.4 538 "chr13" "GC" "hs1" 1.74206640882074e-07
"5495" 24.4 398 "chr14" "GC" "hs1" 1.2887405775291e-07
"5496" 24.4 392 "chr15" "GC" "hs1" 1.2693123276166e-07
"5497" 24.4 496 "chr16" "GC" "hs1" 1.60606865943325e-07
"5498" 24.4 438 "chr17" "GC" "hs1" 1.41826224361242e-07
"5499" 24.4 380 "chr18" "GC" "hs1" 1.2304558277916e-07
"5500" 24.4 314 "chr19" "GC" "hs1" 1.01674507875411e-07
"5501" 24.4 1020 "chr2" "GC" "hs1" 3.30280248512482e-07
"5502" 24.4 362 "chr20" "GC" "hs1" 1.1721710780541e-07
"5503" 24.4 180 "chr21" "GC" "hs1" 5.82847497374969e-08
"5504" 24.4 256 "chr22" "GC" "hs1" 8.28938662933289e-08
"5505" 24.4 878 "chr3" "GC" "hs1" 2.84300057052902e-07
"5506" 24.4 942 "chr4" "GC" "hs1" 3.05023523626234e-07
"5507" 24.4 818 "chr5" "GC" "hs1" 2.64871807140403e-07
"5508" 24.4 660 "chr6" "GC" "hs1" 2.13710749037489e-07
"5509" 24.4 732 "chr7" "GC" "hs1" 2.37024648932487e-07
"5510" 24.4 692 "chr8" "GC" "hs1" 2.24072482324155e-07
"5511" 24.4 560 "chr9" "GC" "hs1" 1.81330332516657e-07
"5512" 24.4 438 "chrX" "GC" "hs1" 1.41826224361242e-07
"5513" 24.4 108 "chrY" "GC" "hs1" 3.49708498424981e-08
"5514" 24.5 1036 "chr1" "GC" "hs1" 3.35461115155816e-07
"5515" 24.5 682 "chr10" "GC" "hs1" 2.20834440672072e-07
"5516" 24.5 718 "chr11" "GC" "hs1" 2.32491390619571e-07
"5517" 24.5 578 "chr12" "GC" "hs1" 1.87158807490407e-07
"5518" 24.5 454 "chr13" "GC" "hs1" 1.47007091004576e-07
"5519" 24.5 436 "chr14" "GC" "hs1" 1.41178616030826e-07
"5520" 24.5 382 "chr15" "GC" "hs1" 1.23693191109577e-07
"5521" 24.5 462 "chr16" "GC" "hs1" 1.49597524326242e-07
"5522" 24.5 410 "chr17" "GC" "hs1" 1.3275970773541e-07
"5523" 24.5 386 "chr18" "GC" "hs1" 1.2498840777041e-07
"5524" 24.5 298 "chr19" "GC" "hs1" 9.64936412320782e-08
"5525" 24.5 1078 "chr2" "GC" "hs1" 3.49060890094565e-07
"5526" 24.5 370 "chr20" "GC" "hs1" 1.19807541127077e-07
"5527" 24.5 184 "chr21" "GC" "hs1" 5.95799663983302e-08
"5528" 24.5 222 "chr22" "GC" "hs1" 7.18845246762462e-08
"5529" 24.5 890 "chr3" "GC" "hs1" 2.88185707035401e-07
"5530" 24.5 828 "chr4" "GC" "hs1" 2.68109848792486e-07
"5531" 24.5 798 "chr5" "GC" "hs1" 2.58395723836236e-07
"5532" 24.5 724 "chr6" "GC" "hs1" 2.34434215610821e-07
"5533" 24.5 682 "chr7" "GC" "hs1" 2.20834440672072e-07
"5534" 24.5 660 "chr8" "GC" "hs1" 2.13710749037489e-07
"5535" 24.5 562 "chr9" "GC" "hs1" 1.81977940847074e-07
"5536" 24.5 492 "chrX" "GC" "hs1" 1.59311649282492e-07
"5537" 24.5 82 "chrY" "GC" "hs1" 2.65519415470819e-08
"5538" 24.6 1086 "chr1" "GC" "hs1" 3.51651323416231e-07
"5539" 24.6 620 "chr10" "GC" "hs1" 2.00758582429156e-07
"5540" 24.6 646 "chr11" "GC" "hs1" 2.09177490724572e-07
"5541" 24.6 494 "chr12" "GC" "hs1" 1.59959257612908e-07
"5542" 24.6 474 "chr13" "GC" "hs1" 1.53483174308742e-07
"5543" 24.6 416 "chr14" "GC" "hs1" 1.3470253272666e-07
"5544" 24.6 456 "chr15" "GC" "hs1" 1.47654699334992e-07
"5545" 24.6 462 "chr16" "GC" "hs1" 1.49597524326242e-07
"5546" 24.6 402 "chr17" "GC" "hs1" 1.30169274413743e-07
"5547" 24.6 412 "chr18" "GC" "hs1" 1.33407316065826e-07
"5548" 24.6 334 "chr19" "GC" "hs1" 1.08150591179578e-07
"5549" 24.6 1108 "chr2" "GC" "hs1" 3.58775015050814e-07
"5550" 24.6 380 "chr20" "GC" "hs1" 1.2304558277916e-07
"5551" 24.6 228 "chr21" "GC" "hs1" 7.38273496674961e-08
"5552" 24.6 276 "chr22" "GC" "hs1" 8.93699495974953e-08
"5553" 24.6 848 "chr3" "GC" "hs1" 2.74585932096652e-07
"5554" 24.6 914 "chr4" "GC" "hs1" 2.95957007000401e-07
"5555" 24.6 786 "chr5" "GC" "hs1" 2.54510073853736e-07
"5556" 24.6 644 "chr6" "GC" "hs1" 2.08529882394156e-07
"5557" 24.6 704 "chr7" "GC" "hs1" 2.27958132306655e-07
"5558" 24.6 742 "chr8" "GC" "hs1" 2.40262690584571e-07
"5559" 24.6 560 "chr9" "GC" "hs1" 1.81330332516657e-07
"5560" 24.6 542 "chrX" "GC" "hs1" 1.75501857542907e-07
"5561" 24.6 80 "chrY" "GC" "hs1" 2.59043332166653e-08
"5562" 24.7 1044 "chr1" "GC" "hs1" 3.38051548477482e-07
"5563" 24.7 674 "chr10" "GC" "hs1" 2.18244007350405e-07
"5564" 24.7 642 "chr11" "GC" "hs1" 2.07882274063739e-07
"5565" 24.7 614 "chr12" "GC" "hs1" 1.98815757437906e-07
"5566" 24.7 472 "chr13" "GC" "hs1" 1.52835565978325e-07
"5567" 24.7 444 "chr14" "GC" "hs1" 1.43769049352492e-07
"5568" 24.7 414 "chr15" "GC" "hs1" 1.34054924396243e-07
"5569" 24.7 480 "chr16" "GC" "hs1" 1.55425999299992e-07
"5570" 24.7 398 "chr17" "GC" "hs1" 1.2887405775291e-07
"5571" 24.7 374 "chr18" "GC" "hs1" 1.2110275778791e-07
"5572" 24.7 316 "chr19" "GC" "hs1" 1.02322116205828e-07
"5573" 24.7 1094 "chr2" "GC" "hs1" 3.54241756737898e-07
"5574" 24.7 350 "chr20" "GC" "hs1" 1.13331457822911e-07
"5575" 24.7 220 "chr21" "GC" "hs1" 7.12369163458295e-08
"5576" 24.7 200 "chr22" "GC" "hs1" 6.47608330416632e-08
"5577" 24.7 860 "chr3" "GC" "hs1" 2.78471582079152e-07
"5578" 24.7 874 "chr4" "GC" "hs1" 2.83004840392068e-07
"5579" 24.7 834 "chr5" "GC" "hs1" 2.70052673783736e-07
"5580" 24.7 714 "chr6" "GC" "hs1" 2.31196173958738e-07
"5581" 24.7 756 "chr7" "GC" "hs1" 2.44795948897487e-07
"5582" 24.7 702 "chr8" "GC" "hs1" 2.27310523976238e-07
"5583" 24.7 594 "chr9" "GC" "hs1" 1.9233967413374e-07
"5584" 24.7 458 "chrX" "GC" "hs1" 1.48302307665409e-07
"5585" 24.7 96 "chrY" "GC" "hs1" 3.10851998599983e-08
"5586" 24.8 1054 "chr1" "GC" "hs1" 3.41289590129565e-07
"5587" 24.8 652 "chr10" "GC" "hs1" 2.11120315715822e-07
"5588" 24.8 692 "chr11" "GC" "hs1" 2.24072482324155e-07
"5589" 24.8 584 "chr12" "GC" "hs1" 1.89101632481657e-07
"5590" 24.8 476 "chr13" "GC" "hs1" 1.54130782639158e-07
"5591" 24.8 386 "chr14" "GC" "hs1" 1.2498840777041e-07
"5592" 24.8 442 "chr15" "GC" "hs1" 1.43121441022076e-07
"5593" 24.8 460 "chr16" "GC" "hs1" 1.48949915995825e-07
"5594" 24.8 450 "chr17" "GC" "hs1" 1.45711874343742e-07
"5595" 24.8 402 "chr18" "GC" "hs1" 1.30169274413743e-07
"5596" 24.8 328 "chr19" "GC" "hs1" 1.06207766188328e-07
"5597" 24.8 1050 "chr2" "GC" "hs1" 3.39994373468732e-07
"5598" 24.8 388 "chr20" "GC" "hs1" 1.25636016100827e-07
"5599" 24.8 192 "chr21" "GC" "hs1" 6.21703997199967e-08
"5600" 24.8 224 "chr22" "GC" "hs1" 7.25321330066628e-08
"5601" 24.8 906 "chr3" "GC" "hs1" 2.93366573678734e-07
"5602" 24.8 898 "chr4" "GC" "hs1" 2.90776140357068e-07
"5603" 24.8 858 "chr5" "GC" "hs1" 2.77823973748735e-07
"5604" 24.8 720 "chr6" "GC" "hs1" 2.33138998949988e-07
"5605" 24.8 766 "chr7" "GC" "hs1" 2.4803399054957e-07
"5606" 24.8 746 "chr8" "GC" "hs1" 2.41557907245404e-07
"5607" 24.8 532 "chr9" "GC" "hs1" 1.72263815890824e-07
"5608" 24.8 484 "chrX" "GC" "hs1" 1.56721215960825e-07
"5609" 24.8 106 "chrY" "GC" "hs1" 3.43232415120815e-08
"5610" 24.9 1028 "chr1" "GC" "hs1" 3.32870681834149e-07
"5611" 24.9 716 "chr10" "GC" "hs1" 2.31843782289154e-07
"5612" 24.9 696 "chr11" "GC" "hs1" 2.25367698984988e-07
"5613" 24.9 580 "chr12" "GC" "hs1" 1.87806415820823e-07
"5614" 24.9 478 "chr13" "GC" "hs1" 1.54778390969575e-07
"5615" 24.9 384 "chr14" "GC" "hs1" 1.24340799439993e-07
"5616" 24.9 386 "chr15" "GC" "hs1" 1.2498840777041e-07
"5617" 24.9 420 "chr16" "GC" "hs1" 1.35997749387493e-07
"5618" 24.9 432 "chr17" "GC" "hs1" 1.39883399369993e-07
"5619" 24.9 386 "chr18" "GC" "hs1" 1.2498840777041e-07
"5620" 24.9 318 "chr19" "GC" "hs1" 1.02969724536245e-07
"5621" 24.9 1148 "chr2" "GC" "hs1" 3.71727181659147e-07
"5622" 24.9 342 "chr20" "GC" "hs1" 1.10741024501244e-07
"5623" 24.9 240 "chr21" "GC" "hs1" 7.77129996499959e-08
"5624" 24.9 216 "chr22" "GC" "hs1" 6.99416996849963e-08
"5625" 24.9 868 "chr3" "GC" "hs1" 2.81062015400818e-07
"5626" 24.9 854 "chr4" "GC" "hs1" 2.76528757087902e-07
"5627" 24.9 812 "chr5" "GC" "hs1" 2.62928982149153e-07
"5628" 24.9 730 "chr6" "GC" "hs1" 2.36377040602071e-07
"5629" 24.9 744 "chr7" "GC" "hs1" 2.40910298914987e-07
"5630" 24.9 758 "chr8" "GC" "hs1" 2.45443557227904e-07
"5631" 24.9 538 "chr9" "GC" "hs1" 1.74206640882074e-07
"5632" 24.9 466 "chrX" "GC" "hs1" 1.50892740987075e-07
"5633" 24.9 96 "chrY" "GC" "hs1" 3.10851998599983e-08
"5634" 25 990 "chr1" "GC" "hs1" 3.20566123556233e-07
"5635" 25 664 "chr10" "GC" "hs1" 2.15005965698322e-07
"5636" 25 772 "chr11" "GC" "hs1" 2.4997681554082e-07
"5637" 25 592 "chr12" "GC" "hs1" 1.91692065803323e-07
"5638" 25 500 "chr13" "GC" "hs1" 1.61902082604158e-07
"5639" 25 390 "chr14" "GC" "hs1" 1.26283624431243e-07
"5640" 25 412 "chr15" "GC" "hs1" 1.33407316065826e-07
"5641" 25 542 "chr16" "GC" "hs1" 1.75501857542907e-07
"5642" 25 382 "chr17" "GC" "hs1" 1.23693191109577e-07
"5643" 25 406 "chr18" "GC" "hs1" 1.31464491074576e-07
"5644" 25 278 "chr19" "GC" "hs1" 9.00175579279119e-08
"5645" 25 1102 "chr2" "GC" "hs1" 3.56832190059564e-07
"5646" 25 318 "chr20" "GC" "hs1" 1.02969724536245e-07
"5647" 25 236 "chr21" "GC" "hs1" 7.64177829891626e-08
"5648" 25 242 "chr22" "GC" "hs1" 7.83606079804125e-08
"5649" 25 858 "chr3" "GC" "hs1" 2.77823973748735e-07
"5650" 25 776 "chr4" "GC" "hs1" 2.51272032201653e-07
"5651" 25 802 "chr5" "GC" "hs1" 2.5969094049707e-07
"5652" 25 694 "chr6" "GC" "hs1" 2.24720090654571e-07
"5653" 25 658 "chr7" "GC" "hs1" 2.13063140707072e-07
"5654" 25 758 "chr8" "GC" "hs1" 2.45443557227904e-07
"5655" 25 548 "chr9" "GC" "hs1" 1.77444682534157e-07
"5656" 25 522 "chrX" "GC" "hs1" 1.69025774238741e-07
"5657" 25 110 "chrY" "GC" "hs1" 3.56184581729148e-08
"5658" 25 0.125 NA "GC" "Hypothetical" 0.00125
"5659" 25.1 1120 "chr1" "GC" "hs1" 3.62660665033314e-07
"5660" 25.1 684 "chr10" "GC" "hs1" 2.21482049002488e-07
"5661" 25.1 668 "chr11" "GC" "hs1" 2.16301182359155e-07
"5662" 25.1 650 "chr12" "GC" "hs1" 2.10472707385405e-07
"5663" 25.1 466 "chr13" "GC" "hs1" 1.50892740987075e-07
"5664" 25.1 394 "chr14" "GC" "hs1" 1.27578841092077e-07
"5665" 25.1 410 "chr15" "GC" "hs1" 1.3275970773541e-07
"5666" 25.1 386 "chr16" "GC" "hs1" 1.2498840777041e-07
"5667" 25.1 402 "chr17" "GC" "hs1" 1.30169274413743e-07
"5668" 25.1 374 "chr18" "GC" "hs1" 1.2110275778791e-07
"5669" 25.1 270 "chr19" "GC" "hs1" 8.74271246062453e-08
"5670" 25.1 1138 "chr2" "GC" "hs1" 3.68489140007064e-07
"5671" 25.1 390 "chr20" "GC" "hs1" 1.26283624431243e-07
"5672" 25.1 172 "chr21" "GC" "hs1" 5.56943164158304e-08
"5673" 25.1 244 "chr22" "GC" "hs1" 7.90082163108291e-08
"5674" 25.1 894 "chr3" "GC" "hs1" 2.89480923696235e-07
"5675" 25.1 846 "chr4" "GC" "hs1" 2.73938323766235e-07
"5676" 25.1 798 "chr5" "GC" "hs1" 2.58395723836236e-07
"5677" 25.1 702 "chr6" "GC" "hs1" 2.27310523976238e-07
"5678" 25.1 740 "chr7" "GC" "hs1" 2.39615082254154e-07
"5679" 25.1 700 "chr8" "GC" "hs1" 2.26662915645821e-07
"5680" 25.1 560 "chr9" "GC" "hs1" 1.81330332516657e-07
"5681" 25.1 504 "chrX" "GC" "hs1" 1.63197299264991e-07
"5682" 25.1 102 "chrY" "GC" "hs1" 3.30280248512482e-08
"5683" 25.2 1120 "chr1" "GC" "hs1" 3.62660665033314e-07
"5684" 25.2 718 "chr10" "GC" "hs1" 2.32491390619571e-07
"5685" 25.2 652 "chr11" "GC" "hs1" 2.11120315715822e-07
"5686" 25.2 554 "chr12" "GC" "hs1" 1.79387507525407e-07
"5687" 25.2 408 "chr13" "GC" "hs1" 1.32112099404993e-07
"5688" 25.2 382 "chr14" "GC" "hs1" 1.23693191109577e-07
"5689" 25.2 446 "chr15" "GC" "hs1" 1.44416657682909e-07
"5690" 25.2 402 "chr16" "GC" "hs1" 1.30169274413743e-07
"5691" 25.2 392 "chr17" "GC" "hs1" 1.2693123276166e-07
"5692" 25.2 376 "chr18" "GC" "hs1" 1.21750366118327e-07
"5693" 25.2 314 "chr19" "GC" "hs1" 1.01674507875411e-07
"5694" 25.2 1016 "chr2" "GC" "hs1" 3.28985031851649e-07
"5695" 25.2 380 "chr20" "GC" "hs1" 1.2304558277916e-07
"5696" 25.2 210 "chr21" "GC" "hs1" 6.79988746937464e-08
"5697" 25.2 212 "chr22" "GC" "hs1" 6.8646483024163e-08
"5698" 25.2 874 "chr3" "GC" "hs1" 2.83004840392068e-07
"5699" 25.2 858 "chr4" "GC" "hs1" 2.77823973748735e-07
"5700" 25.2 832 "chr5" "GC" "hs1" 2.69405065453319e-07
"5701" 25.2 702 "chr6" "GC" "hs1" 2.27310523976238e-07
"5702" 25.2 696 "chr7" "GC" "hs1" 2.25367698984988e-07
"5703" 25.2 752 "chr8" "GC" "hs1" 2.43500732236654e-07
"5704" 25.2 630 "chr9" "GC" "hs1" 2.03996624081239e-07
"5705" 25.2 588 "chrX" "GC" "hs1" 1.9039684914249e-07
"5706" 25.2 92 "chrY" "GC" "hs1" 2.97899831991651e-08
"5707" 25.3 1098 "chr1" "GC" "hs1" 3.55536973398731e-07
"5708" 25.3 688 "chr10" "GC" "hs1" 2.22777265663321e-07
"5709" 25.3 676 "chr11" "GC" "hs1" 2.18891615680822e-07
"5710" 25.3 600 "chr12" "GC" "hs1" 1.9428249912499e-07
"5711" 25.3 454 "chr13" "GC" "hs1" 1.47007091004576e-07
"5712" 25.3 380 "chr14" "GC" "hs1" 1.2304558277916e-07
"5713" 25.3 410 "chr15" "GC" "hs1" 1.3275970773541e-07
"5714" 25.3 466 "chr16" "GC" "hs1" 1.50892740987075e-07
"5715" 25.3 396 "chr17" "GC" "hs1" 1.28226449422493e-07
"5716" 25.3 398 "chr18" "GC" "hs1" 1.2887405775291e-07
"5717" 25.3 288 "chr19" "GC" "hs1" 9.3255599579995e-08
"5718" 25.3 1066 "chr2" "GC" "hs1" 3.45175240112065e-07
"5719" 25.3 374 "chr20" "GC" "hs1" 1.2110275778791e-07
"5720" 25.3 174 "chr21" "GC" "hs1" 5.6341924746247e-08
"5721" 25.3 192 "chr22" "GC" "hs1" 6.21703997199967e-08
"5722" 25.3 886 "chr3" "GC" "hs1" 2.86890490374568e-07
"5723" 25.3 830 "chr4" "GC" "hs1" 2.68757457122902e-07
"5724" 25.3 820 "chr5" "GC" "hs1" 2.65519415470819e-07
"5725" 25.3 662 "chr6" "GC" "hs1" 2.14358357367905e-07
"5726" 25.3 776 "chr7" "GC" "hs1" 2.51272032201653e-07
"5727" 25.3 712 "chr8" "GC" "hs1" 2.30548565628321e-07
"5728" 25.3 520 "chr9" "GC" "hs1" 1.68378165908324e-07
"5729" 25.3 486 "chrX" "GC" "hs1" 1.57368824291242e-07
"5730" 25.3 102 "chrY" "GC" "hs1" 3.30280248512482e-08
"5731" 25.4 1004 "chr1" "GC" "hs1" 3.25099381869149e-07
"5732" 25.4 670 "chr10" "GC" "hs1" 2.16948790689572e-07
"5733" 25.4 616 "chr11" "GC" "hs1" 1.99463365768323e-07
"5734" 25.4 620 "chr12" "GC" "hs1" 2.00758582429156e-07
"5735" 25.4 498 "chr13" "GC" "hs1" 1.61254474273741e-07
"5736" 25.4 430 "chr14" "GC" "hs1" 1.39235791039576e-07
"5737" 25.4 426 "chr15" "GC" "hs1" 1.37940574378743e-07
"5738" 25.4 438 "chr16" "GC" "hs1" 1.41826224361242e-07
"5739" 25.4 376 "chr17" "GC" "hs1" 1.21750366118327e-07
"5740" 25.4 366 "chr18" "GC" "hs1" 1.18512324466244e-07
"5741" 25.4 288 "chr19" "GC" "hs1" 9.3255599579995e-08
"5742" 25.4 1184 "chr2" "GC" "hs1" 3.83384131606646e-07
"5743" 25.4 420 "chr20" "GC" "hs1" 1.35997749387493e-07
"5744" 25.4 214 "chr21" "GC" "hs1" 6.92940913545796e-08
"5745" 25.4 214 "chr22" "GC" "hs1" 6.92940913545796e-08
"5746" 25.4 778 "chr3" "GC" "hs1" 2.5191964053207e-07
"5747" 25.4 906 "chr4" "GC" "hs1" 2.93366573678734e-07
"5748" 25.4 828 "chr5" "GC" "hs1" 2.68109848792486e-07
"5749" 25.4 760 "chr6" "GC" "hs1" 2.4609116555832e-07
"5750" 25.4 708 "chr7" "GC" "hs1" 2.29253348967488e-07
"5751" 25.4 792 "chr8" "GC" "hs1" 2.56452898844986e-07
"5752" 25.4 596 "chr9" "GC" "hs1" 1.92987282464156e-07
"5753" 25.4 496 "chrX" "GC" "hs1" 1.60606865943325e-07
"5754" 25.4 92 "chrY" "GC" "hs1" 2.97899831991651e-08
"5755" 25.5 1102 "chr1" "GC" "hs1" 3.56832190059564e-07
"5756" 25.5 702 "chr10" "GC" "hs1" 2.27310523976238e-07
"5757" 25.5 700 "chr11" "GC" "hs1" 2.26662915645821e-07
"5758" 25.5 646 "chr12" "GC" "hs1" 2.09177490724572e-07
"5759" 25.5 518 "chr13" "GC" "hs1" 1.67730557577908e-07
"5760" 25.5 454 "chr14" "GC" "hs1" 1.47007091004576e-07
"5761" 25.5 442 "chr15" "GC" "hs1" 1.43121441022076e-07
"5762" 25.5 446 "chr16" "GC" "hs1" 1.44416657682909e-07
"5763" 25.5 376 "chr17" "GC" "hs1" 1.21750366118327e-07
"5764" 25.5 414 "chr18" "GC" "hs1" 1.34054924396243e-07
"5765" 25.5 268 "chr19" "GC" "hs1" 8.67795162758287e-08
"5766" 25.5 1136 "chr2" "GC" "hs1" 3.67841531676647e-07
"5767" 25.5 332 "chr20" "GC" "hs1" 1.07502982849161e-07
"5768" 25.5 236 "chr21" "GC" "hs1" 7.64177829891626e-08
"5769" 25.5 246 "chr22" "GC" "hs1" 7.96558246412458e-08
"5770" 25.5 860 "chr3" "GC" "hs1" 2.78471582079152e-07
"5771" 25.5 888 "chr4" "GC" "hs1" 2.87538098704985e-07
"5772" 25.5 874 "chr5" "GC" "hs1" 2.83004840392068e-07
"5773" 25.5 772 "chr6" "GC" "hs1" 2.4997681554082e-07
"5774" 25.5 704 "chr7" "GC" "hs1" 2.27958132306655e-07
"5775" 25.5 740 "chr8" "GC" "hs1" 2.39615082254154e-07
"5776" 25.5 582 "chr9" "GC" "hs1" 1.8845402415124e-07
"5777" 25.5 530 "chrX" "GC" "hs1" 1.71616207560408e-07
"5778" 25.5 102 "chrY" "GC" "hs1" 3.30280248512482e-08
"5779" 25.6 1112 "chr1" "GC" "hs1" 3.60070231711648e-07
"5780" 25.6 686 "chr10" "GC" "hs1" 2.22129657332905e-07
"5781" 25.6 692 "chr11" "GC" "hs1" 2.24072482324155e-07
"5782" 25.6 584 "chr12" "GC" "hs1" 1.89101632481657e-07
"5783" 25.6 492 "chr13" "GC" "hs1" 1.59311649282492e-07
"5784" 25.6 454 "chr14" "GC" "hs1" 1.47007091004576e-07
"5785" 25.6 382 "chr15" "GC" "hs1" 1.23693191109577e-07
"5786" 25.6 496 "chr16" "GC" "hs1" 1.60606865943325e-07
"5787" 25.6 426 "chr17" "GC" "hs1" 1.37940574378743e-07
"5788" 25.6 384 "chr18" "GC" "hs1" 1.24340799439993e-07
"5789" 25.6 330 "chr19" "GC" "hs1" 1.06855374518744e-07
"5790" 25.6 1142 "chr2" "GC" "hs1" 3.69784356667897e-07
"5791" 25.6 378 "chr20" "GC" "hs1" 1.22397974448743e-07
"5792" 25.6 232 "chr21" "GC" "hs1" 7.51225663283293e-08
"5793" 25.6 256 "chr22" "GC" "hs1" 8.28938662933289e-08
"5794" 25.6 916 "chr3" "GC" "hs1" 2.96604615330818e-07
"5795" 25.6 834 "chr4" "GC" "hs1" 2.70052673783736e-07
"5796" 25.6 852 "chr5" "GC" "hs1" 2.75881148757485e-07
"5797" 25.6 716 "chr6" "GC" "hs1" 2.31843782289154e-07
"5798" 25.6 770 "chr7" "GC" "hs1" 2.49329207210403e-07
"5799" 25.6 784 "chr8" "GC" "hs1" 2.5386246552332e-07
"5800" 25.6 526 "chr9" "GC" "hs1" 1.70320990899574e-07
"5801" 25.6 526 "chrX" "GC" "hs1" 1.70320990899574e-07
"5802" 25.6 92 "chrY" "GC" "hs1" 2.97899831991651e-08
"5803" 25.7 1106 "chr1" "GC" "hs1" 3.58127406720398e-07
"5804" 25.7 642 "chr10" "GC" "hs1" 2.07882274063739e-07
"5805" 25.7 694 "chr11" "GC" "hs1" 2.24720090654571e-07
"5806" 25.7 564 "chr12" "GC" "hs1" 1.8262554917749e-07
"5807" 25.7 454 "chr13" "GC" "hs1" 1.47007091004576e-07
"5808" 25.7 410 "chr14" "GC" "hs1" 1.3275970773541e-07
"5809" 25.7 402 "chr15" "GC" "hs1" 1.30169274413743e-07
"5810" 25.7 438 "chr16" "GC" "hs1" 1.41826224361242e-07
"5811" 25.7 382 "chr17" "GC" "hs1" 1.23693191109577e-07
"5812" 25.7 326 "chr18" "GC" "hs1" 1.05560157857911e-07
"5813" 25.7 328 "chr19" "GC" "hs1" 1.06207766188328e-07
"5814" 25.7 1120 "chr2" "GC" "hs1" 3.62660665033314e-07
"5815" 25.7 364 "chr20" "GC" "hs1" 1.17864716135827e-07
"5816" 25.7 242 "chr21" "GC" "hs1" 7.83606079804125e-08
"5817" 25.7 224 "chr22" "GC" "hs1" 7.25321330066628e-08
"5818" 25.7 802 "chr3" "GC" "hs1" 2.5969094049707e-07
"5819" 25.7 892 "chr4" "GC" "hs1" 2.88833315365818e-07
"5820" 25.7 814 "chr5" "GC" "hs1" 2.63576590479569e-07
"5821" 25.7 756 "chr6" "GC" "hs1" 2.44795948897487e-07
"5822" 25.7 712 "chr7" "GC" "hs1" 2.30548565628321e-07
"5823" 25.7 762 "chr8" "GC" "hs1" 2.46738773888737e-07
"5824" 25.7 604 "chr9" "GC" "hs1" 1.95577715785823e-07
"5825" 25.7 522 "chrX" "GC" "hs1" 1.69025774238741e-07
"5826" 25.7 96 "chrY" "GC" "hs1" 3.10851998599983e-08
"5827" 25.8 1102 "chr1" "GC" "hs1" 3.56832190059564e-07
"5828" 25.8 642 "chr10" "GC" "hs1" 2.07882274063739e-07
"5829" 25.8 630 "chr11" "GC" "hs1" 2.03996624081239e-07
"5830" 25.8 590 "chr12" "GC" "hs1" 1.91044457472907e-07
"5831" 25.8 512 "chr13" "GC" "hs1" 1.65787732586658e-07
"5832" 25.8 428 "chr14" "GC" "hs1" 1.38588182709159e-07
"5833" 25.8 402 "chr15" "GC" "hs1" 1.30169274413743e-07
"5834" 25.8 464 "chr16" "GC" "hs1" 1.50245132656659e-07
"5835" 25.8 380 "chr17" "GC" "hs1" 1.2304558277916e-07
"5836" 25.8 392 "chr18" "GC" "hs1" 1.2693123276166e-07
"5837" 25.8 288 "chr19" "GC" "hs1" 9.3255599579995e-08
"5838" 25.8 1076 "chr2" "GC" "hs1" 3.48413281764148e-07
"5839" 25.8 360 "chr20" "GC" "hs1" 1.16569499474994e-07
"5840" 25.8 214 "chr21" "GC" "hs1" 6.92940913545796e-08
"5841" 25.8 172 "chr22" "GC" "hs1" 5.56943164158304e-08
"5842" 25.8 748 "chr3" "GC" "hs1" 2.4220551557582e-07
"5843" 25.8 898 "chr4" "GC" "hs1" 2.90776140357068e-07
"5844" 25.8 810 "chr5" "GC" "hs1" 2.62281373818736e-07
"5845" 25.8 636 "chr6" "GC" "hs1" 2.05939449072489e-07
"5846" 25.8 760 "chr7" "GC" "hs1" 2.4609116555832e-07
"5847" 25.8 724 "chr8" "GC" "hs1" 2.34434215610821e-07
"5848" 25.8 532 "chr9" "GC" "hs1" 1.72263815890824e-07
"5849" 25.8 530 "chrX" "GC" "hs1" 1.71616207560408e-07
"5850" 25.8 82 "chrY" "GC" "hs1" 2.65519415470819e-08
"5851" 25.9 1040 "chr1" "GC" "hs1" 3.36756331816649e-07
"5852" 25.9 696 "chr10" "GC" "hs1" 2.25367698984988e-07
"5853" 25.9 716 "chr11" "GC" "hs1" 2.31843782289154e-07
"5854" 25.9 546 "chr12" "GC" "hs1" 1.76797074203741e-07
"5855" 25.9 496 "chr13" "GC" "hs1" 1.60606865943325e-07
"5856" 25.9 424 "chr14" "GC" "hs1" 1.37292966048326e-07
"5857" 25.9 412 "chr15" "GC" "hs1" 1.33407316065826e-07
"5858" 25.9 502 "chr16" "GC" "hs1" 1.62549690934575e-07
"5859" 25.9 432 "chr17" "GC" "hs1" 1.39883399369993e-07
